DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA,ESTRATO,PRODUCCION
TAPAY,CAYLLOMA,2022,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.0,1.1494252873563218,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,870.0,3.4482758620689653,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,870.0,4.597701149425287,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.0,1.1494252873563218,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.0,1.1494252873563218,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,870.0,8.045977011494253,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,870.0,6.896551724137931,NO MINERIA,0.0
TAPAY,CAYLLOMA,2022,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,870.0,5.747126436781609,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,896.0,3.3482142857142856,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,2,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,896.0,7.8125,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,896.0,2.232142857142857,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,896.0,4.464285714285714,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,896.0,3.3482142857142856,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,896.0,7.8125,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,896.0,5.580357142857143,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,896.0,16.741071428571427,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,896.0,15.625,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,896.0,1.1160714285714286,NO MINERIA,0.0
TAPAY,CAYLLOMA,2023,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,896.0,4.464285714285714,NO MINERIA,0.0
TAURIA,LA UNION,2021,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,311.0,19.29260450160772,NO MINERIA,0.0
TAURIA,LA UNION,2021,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,311.0,19.29260450160772,NO MINERIA,0.0
TAURIA,LA UNION,2021,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,311.0,22.508038585209004,NO MINERIA,0.0
TAURIA,LA UNION,2021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,311.0,3.215434083601286,NO MINERIA,0.0
TAURIA,LA UNION,2021,5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,311.0,45.01607717041801,NO MINERIA,0.0
TAURIA,LA UNION,2021,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,311.0,22.508038585209004,NO MINERIA,0.0
TAURIA,LA UNION,2021,7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,311.0,45.01607717041801,NO MINERIA,0.0
TAURIA,LA UNION,2021,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,311.0,22.508038585209004,NO MINERIA,0.0
TAURIA,LA UNION,2021,9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,311.0,12.861736334405144,NO MINERIA,0.0
TAURIA,LA UNION,2021,10,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,311.0,32.15434083601286,NO MINERIA,0.0
TAURIA,LA UNION,2021,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,311.0,16.07717041800643,NO MINERIA,0.0
TAURIA,LA UNION,2021,12,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,311.0,106.10932475884243,NO MINERIA,0.0
TAURIA,LA UNION,2022,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,309.0,35.59870550161812,NO MINERIA,0.0
TAURIA,LA UNION,2022,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,309.0,6.472491909385114,NO MINERIA,0.0
TAURIA,LA UNION,2022,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,309.0,12.944983818770227,NO MINERIA,0.0
TAURIA,LA UNION,2022,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,309.0,25.889967637540455,NO MINERIA,0.0
TAURIA,LA UNION,2022,5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,309.0,38.83495145631068,NO MINERIA,0.0
TAURIA,LA UNION,2022,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,309.0,48.543689320388346,NO MINERIA,0.0
TAURIA,LA UNION,2022,7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,309.0,38.83495145631068,NO MINERIA,0.0
TAURIA,LA UNION,2022,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,309.0,19.41747572815534,NO MINERIA,0.0
TAURIA,LA UNION,2022,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,309.0,9.70873786407767,NO MINERIA,0.0
TAURIA,LA UNION,2022,10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,309.0,45.307443365695796,NO MINERIA,0.0
TAURIA,LA UNION,2022,11,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,309.0,38.83495145631068,NO MINERIA,0.0
TAURIA,LA UNION,2022,12,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,309.0,61.48867313915857,NO MINERIA,0.0
TAURIA,LA UNION,2023,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,307.0,42.34527687296417,NO MINERIA,0.0
TAURIA,LA UNION,2023,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,307.0,9.771986970684038,NO MINERIA,0.0
TAURIA,LA UNION,2023,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,307.0,19.543973941368076,NO MINERIA,0.0
TAURIA,LA UNION,2023,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,307.0,48.8599348534202,NO MINERIA,0.0
TAURIA,LA UNION,2023,5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,307.0,52.11726384364821,NO MINERIA,0.0
TAURIA,LA UNION,2023,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,307.0,9.771986970684038,NO MINERIA,0.0
TAURIA,LA UNION,2023,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,NO MINERIA,0.0
TAURIA,LA UNION,2023,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,307.0,19.543973941368076,NO MINERIA,0.0
TAURIA,LA UNION,2023,9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,307.0,35.83061889250815,NO MINERIA,0.0
TAURIA,LA UNION,2023,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,307.0,13.029315960912053,NO MINERIA,0.0
TAURIA,LA UNION,2023,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,307.0,6.514657980456026,NO MINERIA,0.0
TAURIA,LA UNION,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,1,18.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,17297.0,1.0984563797190265,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,2,16.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,17297.0,0.9828293923801814,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,3,15.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,17297.0,0.9828293923801814,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,4,11.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,17297.0,0.6937619240330694,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,5,23.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,17297.0,1.3875238480661387,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17297.0,1.2718968607272938,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,7,26.0,0.0,2.0,0.0,1.0,0.0,0.0,28.0,17297.0,1.6187778227438285,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17297.0,1.9656587847603628,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,9,30.0,1.0,0.0,1.0,0.0,0.0,0.0,31.0,17297.0,1.7922183037520958,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,10,23.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,17297.0,1.3875238480661387,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,11,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17297.0,1.7922183037520958,NO MINERIA,0.0
TIABAYA,AREQUIPA,2021,12,39.0,1.0,4.0,1.0,3.0,0.0,2.0,44.0,17297.0,2.5437937214545876,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17520.0,1.141552511415525,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,2,12.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,17520.0,0.7990867579908676,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,3,24.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,17520.0,1.4269406392694064,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,4,67.0,0.0,2.0,0.0,1.0,0.0,0.0,69.0,17520.0,3.938356164383562,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,5,79.0,1.0,0.0,1.0,0.0,0.0,0.0,80.0,17520.0,4.5662100456621,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,6,131.0,2.0,0.0,1.0,0.0,0.0,0.0,133.0,17520.0,7.591324200913242,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,7,128.0,2.0,3.0,2.0,3.0,0.0,2.0,133.0,17520.0,7.591324200913242,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,8,62.0,0.0,2.0,0.0,1.0,0.0,1.0,64.0,17520.0,3.65296803652968,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,9,65.0,1.0,0.0,1.0,0.0,0.0,0.0,66.0,17520.0,3.767123287671233,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,10,71.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,17520.0,4.052511415525114,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,11,48.0,2.0,1.0,2.0,1.0,0.0,1.0,51.0,17520.0,2.9109589041095894,NO MINERIA,0.0
TIABAYA,AREQUIPA,2022,12,170.0,3.0,0.0,3.0,0.0,0.0,0.0,173.0,17520.0,9.874429223744293,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,1,39.0,1.0,1.0,1.0,1.0,0.0,0.0,41.0,17709.0,2.3152069569145635,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,2,44.0,0.0,2.0,0.0,1.0,0.0,1.0,46.0,17709.0,2.5975492687334123,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,3,58.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,17709.0,3.3316392794624203,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,4,116.0,1.0,0.0,1.0,0.0,0.0,0.0,117.0,17709.0,6.606810096561071,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,5,128.0,7.0,2.0,4.0,0.0,0.0,0.0,137.0,17709.0,7.736179343836468,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,6,148.0,2.0,5.0,2.0,3.0,0.0,1.0,155.0,17709.0,8.752611666384325,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,7,134.0,4.0,0.0,3.0,0.0,0.0,0.0,138.0,17709.0,7.792647806200238,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,8,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,17709.0,4.122197752555198,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,9,65.0,3.0,0.0,2.0,0.0,0.0,0.0,68.0,17709.0,3.8398554407363488,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,10,50.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,17709.0,2.8798915805522616,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,11,60.0,1.0,0.0,1.0,0.0,0.0,0.0,61.0,17709.0,3.44457620418996,NO MINERIA,0.0
TIABAYA,AREQUIPA,2023,12,132.0,0.0,2.0,0.0,1.0,0.0,0.0,134.0,17709.0,7.566773956745157,NO MINERIA,0.0
TIPAN,CASTILLA,2021,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,420.0,11.904761904761903,NO MINERIA,0.0
TIPAN,CASTILLA,2021,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,420.0,4.761904761904763,NO MINERIA,0.0
TIPAN,CASTILLA,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,NO MINERIA,0.0
TIPAN,CASTILLA,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,NO MINERIA,0.0
TIPAN,CASTILLA,2021,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,420.0,9.523809523809526,NO MINERIA,0.0
TIPAN,CASTILLA,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,NO MINERIA,0.0
TIPAN,CASTILLA,2021,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,420.0,2.3809523809523814,NO MINERIA,0.0
TIPAN,CASTILLA,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,NO MINERIA,0.0
TIPAN,CASTILLA,2021,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,420.0,2.3809523809523814,NO MINERIA,0.0
TIPAN,CASTILLA,2021,10,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,420.0,11.904761904761903,NO MINERIA,0.0
TIPAN,CASTILLA,2021,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,420.0,7.142857142857142,NO MINERIA,0.0
TIPAN,CASTILLA,2021,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,420.0,9.523809523809526,NO MINERIA,0.0
TIPAN,CASTILLA,2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,411.0,2.4330900243309004,NO MINERIA,0.0
TIPAN,CASTILLA,2022,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,411.0,9.732360097323602,NO MINERIA,0.0
TIPAN,CASTILLA,2022,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,411.0,4.866180048661801,NO MINERIA,0.0
TIPAN,CASTILLA,2022,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,411.0,4.866180048661801,NO MINERIA,0.0
TIPAN,CASTILLA,2022,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,411.0,12.165450121654501,NO MINERIA,0.0
TIPAN,CASTILLA,2022,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,411.0,14.598540145985401,NO MINERIA,0.0
TIPAN,CASTILLA,2022,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,411.0,7.299270072992701,NO MINERIA,0.0
TIPAN,CASTILLA,2022,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,411.0,7.299270072992701,NO MINERIA,0.0
TIPAN,CASTILLA,2022,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,411.0,7.299270072992701,NO MINERIA,0.0
TIPAN,CASTILLA,2022,10,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,411.0,17.0316301703163,NO MINERIA,0.0
TIPAN,CASTILLA,2022,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,411.0,4.866180048661801,NO MINERIA,0.0
TIPAN,CASTILLA,2022,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,411.0,19.464720194647203,NO MINERIA,0.0
TIPAN,CASTILLA,2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,402.0,2.487562189054726,NO MINERIA,0.0
TIPAN,CASTILLA,2023,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,402.0,19.90049751243781,NO MINERIA,0.0
TIPAN,CASTILLA,2023,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,402.0,4.975124378109452,NO MINERIA,0.0
TIPAN,CASTILLA,2023,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,402.0,7.462686567164179,NO MINERIA,0.0
TIPAN,CASTILLA,2023,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,402.0,14.925373134328359,NO MINERIA,0.0
TIPAN,CASTILLA,2023,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,402.0,17.412935323383085,NO MINERIA,0.0
TIPAN,CASTILLA,2023,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,402.0,9.950248756218905,NO MINERIA,0.0
TIPAN,CASTILLA,2023,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,402.0,14.925373134328359,NO MINERIA,0.0
TIPAN,CASTILLA,2023,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,402.0,2.487562189054726,NO MINERIA,0.0
TIPAN,CASTILLA,2023,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,402.0,9.950248756218905,NO MINERIA,0.0
TIPAN,CASTILLA,2023,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,402.0,7.462686567164179,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1483.0,2.6972353337828725,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1483.0,2.0229265003371544,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1483.0,4.045853000674309,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1483.0,2.6972353337828725,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1483.0,6.068779501011463,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1483.0,2.0229265003371544,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1483.0,4.045853000674309,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1483.0,2.0229265003371544,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1483.0,1.3486176668914363,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1483.0,2.6972353337828725,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1483.0,5.394470667565745,NO MINERIA,0.0
TISCO,CAYLLOMA,2021,12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1483.0,4.720161834120027,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1482.0,0.6747638326585694,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1482.0,3.373819163292848,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1482.0,2.0242914979757085,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1482.0,5.398110661268555,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1482.0,7.422402159244264,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1482.0,12.145748987854251,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1482.0,10.79622132253711,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1482.0,12.145748987854251,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,9,17.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,1482.0,12.145748987854251,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1482.0,8.097165991902834,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,11,21.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1482.0,14.844804318488528,NO MINERIA,0.0
TISCO,CAYLLOMA,2022,12,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1482.0,18.89338731443995,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,1,7.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1479.0,5.409060175794456,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1479.0,8.78972278566599,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,3,6.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,1479.0,4.732927653820148,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1479.0,9.465855307640297,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1479.0,10.818120351588911,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1479.0,8.78972278566599,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1479.0,5.409060175794456,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1479.0,9.465855307640297,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1479.0,9.465855307640297,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1479.0,2.704530087897228,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,11,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1479.0,13.522650439486139,NO MINERIA,0.0
TISCO,CAYLLOMA,2023,12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1479.0,12.170385395537526,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,643.0,6.2208398133748055,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,643.0,6.2208398133748055,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,643.0,4.665629860031105,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,643.0,3.1104199066874028,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,643.0,4.665629860031105,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,643.0,3.1104199066874028,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643.0,1.5552099533437014,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,643.0,6.2208398133748055,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,643.0,1.5552099533437014,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,643.0,13.996889580093312,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,643.0,4.665629860031105,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2021,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,643.0,12.441679626749611,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,630.0,15.873015873015872,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,630.0,4.761904761904763,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,630.0,17.460317460317462,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,630.0,11.11111111111111,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,630.0,12.698412698412698,NO MINERIA,0.0
TOMEPAMPA,LA UNION,2022,6,7.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,630.0,14.285714285714285,NO MINERIA,0.0
