DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA
SOCABAYA,AREQUIPA,2022,7,460,7,5,6,3,0,2,472,85605.0,5.5136966298697505
SOCABAYA,AREQUIPA,2022,8,364,2,7,2,3,0,0,373,85605.0,4.357222124875883
SOCABAYA,AREQUIPA,2022,9,383,1,7,0,6,0,2,391,85605.0,4.56749021669295
SOCABAYA,AREQUIPA,2022,10,355,0,7,0,3,0,0,362,85605.0,4.228724957654343
SOCABAYA,AREQUIPA,2022,11,380,2,5,1,4,0,1,387,85605.0,4.520763974066935
SOCABAYA,AREQUIPA,2022,12,835,5,1,1,0,0,1,841,85605.0,9.82419251211962
SOCABAYA,AREQUIPA,2023,1,220,4,2,1,1,0,2,226,87750.0,2.575498575498575
SOCABAYA,AREQUIPA,2023,2,245,0,5,0,4,0,0,250,87750.0,2.849002849002849
SOCABAYA,AREQUIPA,2023,3,352,2,4,1,2,0,1,358,87750.0,4.07977207977208
SOCABAYA,AREQUIPA,2023,4,574,8,8,5,3,0,1,590,87750.0,6.723646723646724
SOCABAYA,AREQUIPA,2023,5,554,14,8,4,3,0,2,576,87750.0,6.564102564102564
SOCABAYA,AREQUIPA,2023,6,653,16,8,7,5,0,3,677,87750.0,7.715099715099715
SOCABAYA,AREQUIPA,2023,7,602,10,5,0,3,0,1,617,87750.0,7.031339031339031
SOCABAYA,AREQUIPA,2023,8,382,3,3,3,1,0,0,388,87750.0,4.421652421652422
SOCABAYA,AREQUIPA,2023,9,430,4,4,1,1,0,0,438,87750.0,4.9914529914529915
SOCABAYA,AREQUIPA,2023,10,372,9,2,3,0,0,0,383,87750.0,4.364672364672364
SOCABAYA,AREQUIPA,2023,11,345,1,1,1,1,0,0,347,87750.0,3.9544159544159543
SOCABAYA,AREQUIPA,2023,12,717,1,10,1,3,0,2,728,87750.0,8.296296296296296
TAPAY,CAYLLOMA,2021,1,8,0,0,0,0,0,0,8,844.0,9.47867298578199
TAPAY,CAYLLOMA,2021,2,3,0,0,0,0,0,0,3,844.0,3.554502369668246
TAPAY,CAYLLOMA,2021,3,0,0,0,0,0,0,0,0,844.0,0.0
TAPAY,CAYLLOMA,2021,4,1,0,1,0,0,0,0,2,844.0,2.3696682464454977
TAPAY,CAYLLOMA,2021,5,4,0,0,0,0,0,0,4,844.0,4.739336492890995
TAPAY,CAYLLOMA,2021,6,4,0,0,0,0,0,0,4,844.0,4.739336492890995
TAPAY,CAYLLOMA,2021,7,5,0,0,0,0,0,0,5,844.0,5.924170616113743
TAPAY,CAYLLOMA,2021,8,0,0,0,0,0,0,0,0,844.0,0.0
TAPAY,CAYLLOMA,2021,9,0,0,0,0,0,0,0,0,844.0,0.0
TAPAY,CAYLLOMA,2021,10,2,0,0,0,0,0,0,2,844.0,2.3696682464454977
TAPAY,CAYLLOMA,2021,11,0,0,0,0,0,0,0,0,844.0,0.0
TAPAY,CAYLLOMA,2021,12,2,0,0,0,0,0,0,2,844.0,2.3696682464454977
TAPAY,CAYLLOMA,2022,1,0,0,0,0,0,0,0,0,870.0,0.0
TAPAY,CAYLLOMA,2022,2,2,0,0,0,0,0,0,2,870.0,2.2988505747126435
TAPAY,CAYLLOMA,2022,3,1,0,0,0,0,0,0,1,870.0,1.1494252873563218
TAPAY,CAYLLOMA,2022,4,3,0,0,0,0,0,0,3,870.0,3.4482758620689653
TAPAY,CAYLLOMA,2022,5,0,0,0,0,0,0,0,0,870.0,0.0
TAPAY,CAYLLOMA,2022,6,4,0,0,0,0,0,0,4,870.0,4.597701149425287
TAPAY,CAYLLOMA,2022,7,1,0,0,0,0,0,0,1,870.0,1.1494252873563218
TAPAY,CAYLLOMA,2022,8,0,0,0,0,0,0,0,0,870.0,0.0
TAPAY,CAYLLOMA,2022,9,1,0,0,0,0,0,0,1,870.0,1.1494252873563218
TAPAY,CAYLLOMA,2022,10,7,0,0,0,0,0,0,7,870.0,8.045977011494253
TAPAY,CAYLLOMA,2022,11,6,0,0,0,0,0,0,6,870.0,6.896551724137931
TAPAY,CAYLLOMA,2022,12,5,0,0,0,0,0,0,5,870.0,5.747126436781609
TAPAY,CAYLLOMA,2023,1,3,0,0,0,0,0,0,3,896.0,3.3482142857142856
TAPAY,CAYLLOMA,2023,2,6,1,0,0,0,0,0,7,896.0,7.8125
TAPAY,CAYLLOMA,2023,3,0,0,0,0,0,0,0,0,896.0,0.0
TAPAY,CAYLLOMA,2023,4,2,0,0,0,0,0,0,2,896.0,2.232142857142857
TAPAY,CAYLLOMA,2023,5,4,0,0,0,0,0,0,4,896.0,4.464285714285714
TAPAY,CAYLLOMA,2023,6,3,0,0,0,0,0,0,3,896.0,3.3482142857142856
TAPAY,CAYLLOMA,2023,7,7,0,0,0,0,0,0,7,896.0,7.8125
TAPAY,CAYLLOMA,2023,8,5,0,0,0,0,0,0,5,896.0,5.580357142857143
TAPAY,CAYLLOMA,2023,9,15,0,0,0,0,0,0,15,896.0,16.741071428571427
TAPAY,CAYLLOMA,2023,10,14,0,0,0,0,0,0,14,896.0,15.625
TAPAY,CAYLLOMA,2023,11,1,0,0,0,0,0,0,1,896.0,1.1160714285714286
TAPAY,CAYLLOMA,2023,12,4,0,0,0,0,0,0,4,896.0,4.464285714285714
TAURIA,LA UNION,2021,1,6,0,0,0,0,0,0,6,311.0,19.29260450160772
TAURIA,LA UNION,2021,2,6,0,0,0,0,0,0,6,311.0,19.29260450160772
TAURIA,LA UNION,2021,3,7,0,0,0,0,0,0,7,311.0,22.508038585209004
TAURIA,LA UNION,2021,4,1,0,0,0,0,0,0,1,311.0,3.215434083601286
TAURIA,LA UNION,2021,5,14,0,0,0,0,0,0,14,311.0,45.01607717041801
TAURIA,LA UNION,2021,6,7,0,0,0,0,0,0,7,311.0,22.508038585209004
TAURIA,LA UNION,2021,7,14,0,0,0,0,0,0,14,311.0,45.01607717041801
TAURIA,LA UNION,2021,8,7,0,0,0,0,0,0,7,311.0,22.508038585209004
TAURIA,LA UNION,2021,9,3,0,1,0,0,0,0,4,311.0,12.861736334405144
TAURIA,LA UNION,2021,10,10,0,0,0,0,0,0,10,311.0,32.15434083601286
TAURIA,LA UNION,2021,11,5,0,0,0,0,0,0,5,311.0,16.07717041800643
TAURIA,LA UNION,2021,12,33,0,0,0,0,0,0,33,311.0,106.10932475884243
TAURIA,LA UNION,2022,1,11,0,0,0,0,0,0,11,309.0,35.59870550161812
TAURIA,LA UNION,2022,2,2,0,0,0,0,0,0,2,309.0,6.472491909385114
TAURIA,LA UNION,2022,3,4,0,0,0,0,0,0,4,309.0,12.944983818770227
TAURIA,LA UNION,2022,4,8,0,0,0,0,0,0,8,309.0,25.889967637540455
TAURIA,LA UNION,2022,5,12,0,0,0,0,0,0,12,309.0,38.83495145631068
TAURIA,LA UNION,2022,6,15,0,0,0,0,0,0,15,309.0,48.543689320388346
TAURIA,LA UNION,2022,7,12,0,0,0,0,0,0,12,309.0,38.83495145631068
TAURIA,LA UNION,2022,8,6,0,0,0,0,0,0,6,309.0,19.41747572815534
TAURIA,LA UNION,2022,9,3,0,0,0,0,0,0,3,309.0,9.70873786407767
TAURIA,LA UNION,2022,10,14,0,0,0,0,0,0,14,309.0,45.307443365695796
TAURIA,LA UNION,2022,11,12,0,0,0,0,0,0,12,309.0,38.83495145631068
TAURIA,LA UNION,2022,12,19,0,0,0,0,0,0,19,309.0,61.48867313915857
TAURIA,LA UNION,2023,1,13,0,0,0,0,0,0,13,307.0,42.34527687296417
TAURIA,LA UNION,2023,2,3,0,0,0,0,0,0,3,307.0,9.771986970684038
TAURIA,LA UNION,2023,3,6,0,0,0,0,0,0,6,307.0,19.543973941368076
TAURIA,LA UNION,2023,4,15,0,0,0,0,0,0,15,307.0,48.8599348534202
TAURIA,LA UNION,2023,5,16,0,0,0,0,0,0,16,307.0,52.11726384364821
TAURIA,LA UNION,2023,6,3,0,0,0,0,0,0,3,307.0,9.771986970684038
TAURIA,LA UNION,2023,7,0,0,0,0,0,0,0,0,307.0,0.0
TAURIA,LA UNION,2023,8,6,0,0,0,0,0,0,6,307.0,19.543973941368076
TAURIA,LA UNION,2023,9,11,0,0,0,0,0,0,11,307.0,35.83061889250815
TAURIA,LA UNION,2023,10,4,0,0,0,0,0,0,4,307.0,13.029315960912053
TAURIA,LA UNION,2023,11,2,0,0,0,0,0,0,2,307.0,6.514657980456026
TAURIA,LA UNION,2023,12,0,0,0,0,0,0,0,0,307.0,0.0
TIABAYA,AREQUIPA,2021,1,18,0,1,0,1,0,0,19,17297.0,1.0984563797190265
TIABAYA,AREQUIPA,2021,2,16,0,1,0,1,0,1,17,17297.0,0.9828293923801814
TIABAYA,AREQUIPA,2021,3,15,0,2,0,1,0,0,17,17297.0,0.9828293923801814
TIABAYA,AREQUIPA,2021,4,11,0,1,0,1,0,1,12,17297.0,0.6937619240330694
TIABAYA,AREQUIPA,2021,5,23,0,1,0,1,0,0,24,17297.0,1.3875238480661387
TIABAYA,AREQUIPA,2021,6,22,0,0,0,0,0,0,22,17297.0,1.2718968607272938
TIABAYA,AREQUIPA,2021,7,26,0,2,0,1,0,0,28,17297.0,1.6187778227438285
TIABAYA,AREQUIPA,2021,8,34,0,0,0,0,0,0,34,17297.0,1.9656587847603628
TIABAYA,AREQUIPA,2021,9,30,1,0,1,0,0,0,31,17297.0,1.7922183037520958
TIABAYA,AREQUIPA,2021,10,23,1,0,1,0,0,0,24,17297.0,1.3875238480661387
TIABAYA,AREQUIPA,2021,11,31,0,0,0,0,0,0,31,17297.0,1.7922183037520958
TIABAYA,AREQUIPA,2021,12,39,1,4,1,3,0,2,44,17297.0,2.5437937214545876
TIABAYA,AREQUIPA,2022,1,20,0,0,0,0,0,0,20,17520.0,1.141552511415525
TIABAYA,AREQUIPA,2022,2,12,0,2,0,2,0,0,14,17520.0,0.7990867579908676
TIABAYA,AREQUIPA,2022,3,24,1,0,1,0,0,0,25,17520.0,1.4269406392694064
TIABAYA,AREQUIPA,2022,4,67,0,2,0,1,0,0,69,17520.0,3.938356164383562
TIABAYA,AREQUIPA,2022,5,79,1,0,1,0,0,0,80,17520.0,4.5662100456621
TIABAYA,AREQUIPA,2022,6,131,2,0,1,0,0,0,133,17520.0,7.591324200913242
TIABAYA,AREQUIPA,2022,7,128,2,3,2,3,0,2,133,17520.0,7.591324200913242
TIABAYA,AREQUIPA,2022,8,62,0,2,0,1,0,1,64,17520.0,3.65296803652968
TIABAYA,AREQUIPA,2022,9,65,1,0,1,0,0,0,66,17520.0,3.767123287671233
TIABAYA,AREQUIPA,2022,10,71,0,0,0,0,0,0,71,17520.0,4.052511415525114
TIABAYA,AREQUIPA,2022,11,48,2,1,2,1,0,1,51,17520.0,2.9109589041095894
TIABAYA,AREQUIPA,2022,12,170,3,0,3,0,0,0,173,17520.0,9.874429223744293
TIABAYA,AREQUIPA,2023,1,39,1,1,1,1,0,0,41,17709.0,2.3152069569145635
TIABAYA,AREQUIPA,2023,2,44,0,2,0,1,0,1,46,17709.0,2.5975492687334123
TIABAYA,AREQUIPA,2023,3,58,1,0,1,0,0,0,59,17709.0,3.3316392794624203
TIABAYA,AREQUIPA,2023,4,116,1,0,1,0,0,0,117,17709.0,6.606810096561071
TIABAYA,AREQUIPA,2023,5,128,7,2,4,0,0,0,137,17709.0,7.736179343836468
TIABAYA,AREQUIPA,2023,6,148,2,5,2,3,0,1,155,17709.0,8.752611666384325
TIABAYA,AREQUIPA,2023,7,134,4,0,3,0,0,0,138,17709.0,7.792647806200238
TIABAYA,AREQUIPA,2023,8,73,0,0,0,0,0,0,73,17709.0,4.122197752555198
TIABAYA,AREQUIPA,2023,9,65,3,0,2,0,0,0,68,17709.0,3.8398554407363488
TIABAYA,AREQUIPA,2023,10,50,0,1,0,0,0,0,51,17709.0,2.8798915805522616
TIABAYA,AREQUIPA,2023,11,60,1,0,1,0,0,0,61,17709.0,3.44457620418996
TIABAYA,AREQUIPA,2023,12,132,0,2,0,1,0,0,134,17709.0,7.566773956745157
TIPAN,CASTILLA,2021,1,5,0,0,0,0,0,0,5,420.0,11.904761904761903
TIPAN,CASTILLA,2021,2,2,0,0,0,0,0,0,2,420.0,4.761904761904763
TIPAN,CASTILLA,2021,3,0,0,0,0,0,0,0,0,420.0,0.0
TIPAN,CASTILLA,2021,4,0,0,0,0,0,0,0,0,420.0,0.0
TIPAN,CASTILLA,2021,5,4,0,0,0,0,0,0,4,420.0,9.523809523809526
TIPAN,CASTILLA,2021,6,0,0,0,0,0,0,0,0,420.0,0.0
TIPAN,CASTILLA,2021,7,1,0,0,0,0,0,0,1,420.0,2.3809523809523814
TIPAN,CASTILLA,2021,8,0,0,0,0,0,0,0,0,420.0,0.0
TIPAN,CASTILLA,2021,9,0,0,1,0,0,0,0,1,420.0,2.3809523809523814
TIPAN,CASTILLA,2021,10,2,0,3,0,0,0,0,5,420.0,11.904761904761903
TIPAN,CASTILLA,2021,11,3,0,0,0,0,0,0,3,420.0,7.142857142857142
TIPAN,CASTILLA,2021,12,4,0,0,0,0,0,0,4,420.0,9.523809523809526
TIPAN,CASTILLA,2022,1,1,0,0,0,0,0,0,1,411.0,2.4330900243309004
TIPAN,CASTILLA,2022,2,4,0,0,0,0,0,0,4,411.0,9.732360097323602
TIPAN,CASTILLA,2022,3,2,0,0,0,0,0,0,2,411.0,4.866180048661801
TIPAN,CASTILLA,2022,4,1,0,1,0,0,0,0,2,411.0,4.866180048661801
TIPAN,CASTILLA,2022,5,5,0,0,0,0,0,0,5,411.0,12.165450121654501
TIPAN,CASTILLA,2022,6,6,0,0,0,0,0,0,6,411.0,14.598540145985401
TIPAN,CASTILLA,2022,7,3,0,0,0,0,0,0,3,411.0,7.299270072992701
TIPAN,CASTILLA,2022,8,3,0,0,0,0,0,0,3,411.0,7.299270072992701
TIPAN,CASTILLA,2022,9,3,0,0,0,0,0,0,3,411.0,7.299270072992701
TIPAN,CASTILLA,2022,10,7,0,0,0,0,0,0,7,411.0,17.0316301703163
TIPAN,CASTILLA,2022,11,2,0,0,0,0,0,0,2,411.0,4.866180048661801
TIPAN,CASTILLA,2022,12,8,0,0,0,0,0,0,8,411.0,19.464720194647203
TIPAN,CASTILLA,2023,1,1,0,0,0,0,0,0,1,402.0,2.487562189054726
TIPAN,CASTILLA,2023,2,8,0,0,0,0,0,0,8,402.0,19.90049751243781
TIPAN,CASTILLA,2023,3,2,0,0,0,0,0,0,2,402.0,4.975124378109452
TIPAN,CASTILLA,2023,4,3,0,0,0,0,0,0,3,402.0,7.462686567164179
TIPAN,CASTILLA,2023,5,6,0,0,0,0,0,0,6,402.0,14.925373134328359
TIPAN,CASTILLA,2023,6,7,0,0,0,0,0,0,7,402.0,17.412935323383085
TIPAN,CASTILLA,2023,7,4,0,0,0,0,0,0,4,402.0,9.950248756218905
TIPAN,CASTILLA,2023,8,6,0,0,0,0,0,0,6,402.0,14.925373134328359
TIPAN,CASTILLA,2023,9,1,0,0,0,0,0,0,1,402.0,2.487562189054726
TIPAN,CASTILLA,2023,10,4,0,0,0,0,0,0,4,402.0,9.950248756218905
TIPAN,CASTILLA,2023,11,3,0,0,0,0,0,0,3,402.0,7.462686567164179
TISCO,CAYLLOMA,2021,1,4,0,0,0,0,0,0,4,1483.0,2.6972353337828725
TISCO,CAYLLOMA,2021,2,3,0,0,0,0,0,0,3,1483.0,2.0229265003371544
TISCO,CAYLLOMA,2021,3,6,0,0,0,0,0,0,6,1483.0,4.045853000674309
TISCO,CAYLLOMA,2021,4,4,0,0,0,0,0,0,4,1483.0,2.6972353337828725
TISCO,CAYLLOMA,2021,5,9,0,0,0,0,0,0,9,1483.0,6.068779501011463
TISCO,CAYLLOMA,2021,6,3,0,0,0,0,0,0,3,1483.0,2.0229265003371544
TISCO,CAYLLOMA,2021,7,6,0,0,0,0,0,0,6,1483.0,4.045853000674309
TISCO,CAYLLOMA,2021,8,3,0,0,0,0,0,0,3,1483.0,2.0229265003371544
TISCO,CAYLLOMA,2021,9,2,0,0,0,0,0,0,2,1483.0,1.3486176668914363
TISCO,CAYLLOMA,2021,10,4,0,0,0,0,0,0,4,1483.0,2.6972353337828725
TISCO,CAYLLOMA,2021,11,8,0,0,0,0,0,0,8,1483.0,5.394470667565745
TISCO,CAYLLOMA,2021,12,7,0,0,0,0,0,0,7,1483.0,4.720161834120027
TISCO,CAYLLOMA,2022,1,1,0,0,0,0,0,0,1,1482.0,0.6747638326585694
TISCO,CAYLLOMA,2022,2,5,0,0,0,0,0,0,5,1482.0,3.373819163292848
TISCO,CAYLLOMA,2022,3,3,0,0,0,0,0,0,3,1482.0,2.0242914979757085
TISCO,CAYLLOMA,2022,4,8,0,0,0,0,0,0,8,1482.0,5.398110661268555
TISCO,CAYLLOMA,2022,5,11,0,0,0,0,0,0,11,1482.0,7.422402159244264
TISCO,CAYLLOMA,2022,6,18,0,0,0,0,0,0,18,1482.0,12.145748987854251
TISCO,CAYLLOMA,2022,7,16,0,0,0,0,0,0,16,1482.0,10.79622132253711
TISCO,CAYLLOMA,2022,8,18,0,0,0,0,0,0,18,1482.0,12.145748987854251
TISCO,CAYLLOMA,2022,9,17,0,1,0,1,0,1,18,1482.0,12.145748987854251
TISCO,CAYLLOMA,2022,10,12,0,0,0,0,0,0,12,1482.0,8.097165991902834
TISCO,CAYLLOMA,2022,11,21,0,1,0,0,0,0,22,1482.0,14.844804318488528
TISCO,CAYLLOMA,2022,12,28,0,0,0,0,0,0,28,1482.0,18.89338731443995
TISCO,CAYLLOMA,2023,1,7,0,1,0,1,0,0,8,1479.0,5.409060175794456
TISCO,CAYLLOMA,2023,2,13,0,0,0,0,0,0,13,1479.0,8.78972278566599
TISCO,CAYLLOMA,2023,3,6,0,1,0,1,0,1,7,1479.0,4.732927653820148
TISCO,CAYLLOMA,2023,4,14,0,0,0,0,0,0,14,1479.0,9.465855307640297
TISCO,CAYLLOMA,2023,5,16,0,0,0,0,0,0,16,1479.0,10.818120351588911
TISCO,CAYLLOMA,2023,6,13,0,0,0,0,0,0,13,1479.0,8.78972278566599
TISCO,CAYLLOMA,2023,7,8,0,0,0,0,0,0,8,1479.0,5.409060175794456
TISCO,CAYLLOMA,2023,8,14,0,0,0,0,0,0,14,1479.0,9.465855307640297
TISCO,CAYLLOMA,2023,9,14,0,0,0,0,0,0,14,1479.0,9.465855307640297
TISCO,CAYLLOMA,2023,10,4,0,0,0,0,0,0,4,1479.0,2.704530087897228
TISCO,CAYLLOMA,2023,11,20,0,0,0,0,0,0,20,1479.0,13.522650439486139
TISCO,CAYLLOMA,2023,12,18,0,0,0,0,0,0,18,1479.0,12.170385395537526
TOMEPAMPA,LA UNION,2021,1,4,0,0,0,0,0,0,4,643.0,6.2208398133748055
TOMEPAMPA,LA UNION,2021,2,4,0,0,0,0,0,0,4,643.0,6.2208398133748055
TOMEPAMPA,LA UNION,2021,3,3,0,0,0,0,0,0,3,643.0,4.665629860031105
TOMEPAMPA,LA UNION,2021,4,2,0,0,0,0,0,0,2,643.0,3.1104199066874028
TOMEPAMPA,LA UNION,2021,5,3,0,0,0,0,0,0,3,643.0,4.665629860031105
TOMEPAMPA,LA UNION,2021,6,2,0,0,0,0,0,0,2,643.0,3.1104199066874028
TOMEPAMPA,LA UNION,2021,7,1,0,0,0,0,0,0,1,643.0,1.5552099533437014
TOMEPAMPA,LA UNION,2021,8,4,0,0,0,0,0,0,4,643.0,6.2208398133748055
TOMEPAMPA,LA UNION,2021,9,1,0,0,0,0,0,0,1,643.0,1.5552099533437014
TOMEPAMPA,LA UNION,2021,10,9,0,0,0,0,0,0,9,643.0,13.996889580093312
TOMEPAMPA,LA UNION,2021,11,3,0,0,0,0,0,0,3,643.0,4.665629860031105
TOMEPAMPA,LA UNION,2021,12,8,0,0,0,0,0,0,8,643.0,12.441679626749611
TOMEPAMPA,LA UNION,2022,1,10,0,0,0,0,0,0,10,630.0,15.873015873015872
TOMEPAMPA,LA UNION,2022,2,3,0,0,0,0,0,0,3,630.0,4.761904761904763
TOMEPAMPA,LA UNION,2022,3,11,0,0,0,0,0,0,11,630.0,17.460317460317462
TOMEPAMPA,LA UNION,2022,4,7,0,0,0,0,0,0,7,630.0,11.11111111111111
TOMEPAMPA,LA UNION,2022,5,8,0,0,0,0,0,0,8,630.0,12.698412698412698
TOMEPAMPA,LA UNION,2022,6,7,0,2,0,0,0,0,9,630.0,14.285714285714285
TOMEPAMPA,LA UNION,2022,7,12,0,0,0,0,0,0,12,630.0,19.04761904761905
TOMEPAMPA,LA UNION,2022,8,10,0,0,0,0,0,0,10,630.0,15.873015873015872
TOMEPAMPA,LA UNION,2022,9,7,0,0,0,0,0,0,7,630.0,11.11111111111111
TOMEPAMPA,LA UNION,2022,10,6,0,0,0,0,0,0,6,630.0,9.523809523809526
TOMEPAMPA,LA UNION,2022,11,8,0,0,0,0,0,0,8,630.0,12.698412698412698
TOMEPAMPA,LA UNION,2022,12,15,0,0,0,0,0,0,15,630.0,23.809523809523807
TOMEPAMPA,LA UNION,2023,1,6,0,0,0,0,0,0,6,617.0,9.724473257698541
TOMEPAMPA,LA UNION,2023,2,3,0,0,0,0,0,0,3,617.0,4.862236628849271
TOMEPAMPA,LA UNION,2023,3,10,0,0,0,0,0,0,10,617.0,16.207455429497568
TOMEPAMPA,LA UNION,2023,4,9,0,0,0,0,0,0,9,617.0,14.586709886547812
TOMEPAMPA,LA UNION,2023,5,8,0,0,0,0,0,0,8,617.0,12.965964343598054
TOMEPAMPA,LA UNION,2023,6,5,0,0,0,0,0,0,5,617.0,8.103727714748784
TOMEPAMPA,LA UNION,2023,7,12,0,0,0,0,0,0,12,617.0,19.448946515397083
TOMEPAMPA,LA UNION,2023,8,5,0,0,0,0,0,0,5,617.0,8.103727714748784
TOMEPAMPA,LA UNION,2023,9,11,0,0,0,0,0,0,11,617.0,17.828200972447327
TOMEPAMPA,LA UNION,2023,10,1,0,0,0,0,0,0,1,617.0,1.6207455429497568
TOMEPAMPA,LA UNION,2023,11,4,0,0,0,0,0,0,4,617.0,6.482982171799027
TOMEPAMPA,LA UNION,2023,12,10,0,0,0,0,0,0,10,617.0,16.207455429497568
TORO,LA UNION,2021,1,1,0,0,0,0,0,0,1,493.0,2.028397565922921
TORO,LA UNION,2021,2,3,0,1,0,0,0,0,4,493.0,8.113590263691684
TORO,LA UNION,2021,3,0,0,0,0,0,0,0,0,493.0,0.0
TORO,LA UNION,2021,4,1,0,0,0,0,0,0,1,493.0,2.028397565922921
TORO,LA UNION,2021,5,0,0,0,0,0,0,0,0,493.0,0.0
TORO,LA UNION,2021,6,4,0,0,0,0,0,0,4,493.0,8.113590263691684
TORO,LA UNION,2021,7,2,0,0,0,0,0,0,2,493.0,4.056795131845842
TORO,LA UNION,2021,8,1,0,0,0,0,0,0,1,493.0,2.028397565922921
TORO,LA UNION,2021,9,3,0,0,0,0,0,0,3,493.0,6.085192697768763
TORO,LA UNION,2021,10,1,0,0,0,0,0,0,1,493.0,2.028397565922921
TORO,LA UNION,2021,11,3,0,1,0,0,0,0,4,493.0,8.113590263691684
TORO,LA UNION,2021,12,5,0,0,0,0,0,0,5,493.0,10.141987829614605
TORO,LA UNION,2022,1,2,0,0,0,0,0,0,2,476.0,4.201680672268908
TORO,LA UNION,2022,2,2,0,1,0,0,0,0,3,476.0,6.302521008403361
TORO,LA UNION,2022,3,0,0,0,0,0,0,0,0,476.0,0.0
TORO,LA UNION,2022,4,27,0,0,0,0,0,0,27,476.0,56.72268907563025
TORO,LA UNION,2022,5,0,0,0,0,0,0,0,0,476.0,0.0
TORO,LA UNION,2022,6,5,0,1,0,0,0,0,6,476.0,12.605042016806722
TORO,LA UNION,2022,7,4,0,0,0,0,0,0,4,476.0,8.403361344537815
TORO,LA UNION,2022,8,5,0,0,0,0,0,0,5,476.0,10.504201680672269
TORO,LA UNION,2022,9,3,0,0,0,0,0,0,3,476.0,6.302521008403361
TORO,LA UNION,2022,10,2,0,0,0,0,0,0,2,476.0,4.201680672268908
TORO,LA UNION,2022,11,5,0,0,0,0,0,0,5,476.0,10.504201680672269
TORO,LA UNION,2022,12,11,0,8,0,0,0,0,19,476.0,39.91596638655462
TORO,LA UNION,2023,1,8,0,1,0,0,0,0,9,459.0,19.607843137254903
TORO,LA UNION,2023,2,0,0,0,0,0,0,0,0,459.0,0.0
TORO,LA UNION,2023,3,3,0,0,0,0,0,0,3,459.0,6.5359477124183005
TORO,LA UNION,2023,4,0,0,0,0,0,0,0,0,459.0,0.0
TORO,LA UNION,2023,5,4,0,0,0,0,0,0,4,459.0,8.71459694989107
TORO,LA UNION,2023,6,7,0,0,0,0,0,0,7,459.0,15.250544662309368
TORO,LA UNION,2023,7,2,0,0,0,0,0,0,2,459.0,4.357298474945535
TORO,LA UNION,2023,8,2,0,0,0,0,0,0,2,459.0,4.357298474945535
TORO,LA UNION,2023,9,1,0,0,0,0,0,0,1,459.0,2.1786492374727673
TORO,LA UNION,2023,10,2,0,1,0,0,0,0,3,459.0,6.5359477124183005
TORO,LA UNION,2023,11,1,0,0,0,0,0,0,1,459.0,2.1786492374727673
TORO,LA UNION,2023,12,5,0,0,0,0,0,0,5,459.0,10.893246187363834
TUTI,CAYLLOMA,2021,1,3,0,0,0,0,0,0,3,590.0,5.084745762711864
TUTI,CAYLLOMA,2021,2,1,0,0,0,0,0,0,1,590.0,1.694915254237288
TUTI,CAYLLOMA,2021,3,0,0,0,0,0,0,0,0,590.0,0.0
TUTI,CAYLLOMA,2021,4,5,0,0,0,0,0,0,5,590.0,8.474576271186441
TUTI,CAYLLOMA,2021,5,2,0,0,0,0,0,0,2,590.0,3.389830508474576
TUTI,CAYLLOMA,2021,6,2,0,0,0,0,0,0,2,590.0,3.389830508474576
TUTI,CAYLLOMA,2021,7,1,0,0,0,0,0,0,1,590.0,1.694915254237288
TUTI,CAYLLOMA,2021,8,1,0,0,0,0,0,0,1,590.0,1.694915254237288
TUTI,CAYLLOMA,2021,9,2,0,0,0,0,0,0,2,590.0,3.389830508474576
TUTI,CAYLLOMA,2021,10,3,0,0,0,0,0,0,3,590.0,5.084745762711864
TUTI,CAYLLOMA,2021,11,1,0,0,0,0,0,0,1,590.0,1.694915254237288
TUTI,CAYLLOMA,2021,12,2,0,0,0,0,0,0,2,590.0,3.389830508474576
TUTI,CAYLLOMA,2022,1,7,0,1,0,0,0,0,8,581.0,13.769363166953529
TUTI,CAYLLOMA,2022,2,0,0,0,0,0,0,0,0,581.0,0.0
TUTI,CAYLLOMA,2022,4,4,0,0,0,0,0,0,4,581.0,6.884681583476764
TUTI,CAYLLOMA,2022,5,5,0,0,0,0,0,0,5,581.0,8.605851979345955
TUTI,CAYLLOMA,2022,6,3,0,0,0,0,0,0,3,581.0,5.163511187607574
TUTI,CAYLLOMA,2022,7,9,0,0,0,0,0,0,9,581.0,15.49053356282272
TUTI,CAYLLOMA,2022,8,2,0,1,0,1,0,1,3,581.0,5.163511187607574
TUTI,CAYLLOMA,2022,9,3,0,0,0,0,0,0,3,581.0,5.163511187607574
TUTI,CAYLLOMA,2022,10,6,0,0,0,0,0,0,6,581.0,10.327022375215147
TUTI,CAYLLOMA,2022,11,10,0,0,0,0,0,0,10,581.0,17.21170395869191
TUTI,CAYLLOMA,2022,12,24,0,0,0,0,0,0,24,581.0,41.30808950086059
TUTI,CAYLLOMA,2023,1,8,0,0,0,0,0,0,8,573.0,13.961605584642234
TUTI,CAYLLOMA,2023,2,13,0,0,0,0,0,0,13,573.0,22.68760907504363
TUTI,CAYLLOMA,2023,3,14,0,0,0,0,0,0,14,573.0,24.432809773123907
